Smiles,smiles,score,comment,DrugLikenessReward,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,SureChEMBLReward,GlaxoReward,Reward,DrugLikenessProperty,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,Epoch
c1cc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)no1,c1cc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)no1,0.35,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, azo, and oxaziridine-like moieties) and a complex scaffold, raising concerns about synthetic feasibility, stability, and potential toxicity.",3.5,7.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,0.35,-7.2,3.5593000000000012,27,9,2,0,0,0,50
NS(=O)(=O)NNc1cc(-c2nnco2)ccc1-c1ccc2c(c1)OCO2,NS(=O)(=O)NNc1cc(-c2nnco2)ccc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains a sulfonamide group and a nitroso group, both of which are structural alerts for toxicity and metabolic instability, significantly reducing its drug-likeness.",4.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.8,0.45,-8.3,1.2523000000000006,26,8,3,0,0,0,50
Cc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3nnco3)c2)o1,Cc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3nnco3)c2)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including nitroso and oxime moieties, which may lead to poor stability and safety concerns.",4.5,6.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,0.45,-6.5,3.4907200000000023,26,8,0,0,0,0,50
NNc1nnc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and multiple oxygen-containing heterocycles, which may lead to poor stability and safety concerns.",4.5,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.0,0.45,-8.5,3.0729000000000015,27,9,2,0,0,0,50
NC(=O)Oc1cc(-c2nnco2)ccc1-c1ccc2c(c1)OCO2,NC(=O)Oc1cc(-c2nnco2)ccc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains a nitroso group and a potential reactive oxime-like functionality, which may introduce instability and toxicity, along with a complex scaffold that could hinder oral bioavailability and synthetic tractability.",4.5,7.9,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.4,0.45,-7.9,2.589800000000001,24,7,1,0,1,0,50
c1cc(-c2ccc(Oc3nnco3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(-c2ccc(Oc3nnco3)cc2-c2ccc3c(c2)OCO3)no1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso (NO), azido (N3), and hydroxylamine moieties, which raise safety concerns and may compromise stability and developability.",4.5,8.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.7,0.45,-8.2,3.912600000000001,26,8,0,0,0,0,50
NNc1nnc(-c2ccc(-c3nnco3)c(-c3cccc4c3OCO4)c2)o1,NNc1nnc(-c2ccc(-c3nnco3)c(-c3cccc4c3OCO4)c2)o1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and nitro functionalities, which raise concerns about stability, synthetic complexity, and safety.",4.5,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.5,0.45,-8.0,2.4679,27,10,2,0,0,0,50
NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and azo moieties, along with a complex and potentially unstable core structure, which raises significant developability concerns.",4.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.45,-8.8,2.4679,27,10,2,0,0,0,50
O=C(Oc1cccc2c1OCO2)c1ccccc1-c1cc(-c2nnco2)cc2c1OCO2,O=C(Oc1cccc2c1OCO2)c1ccccc1-c1cc(-c2nnco2)cc2c1OCO2,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and multiple ester functionalities, which may compromise stability and safety.",4.5,7.3,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.8,0.45,-7.3,4.080200000000002,32,9,0,0,1,0,50
c1cc(Nc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(Nc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a nitrone, which may lead to poor stability, toxicity, and synthetic complexity.",4.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.8,0.45,-8.3,3.863900000000002,26,8,1,0,0,0,50
NNc1nnc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and multiple oxygen-containing heterocycles, which may lead to poor stability and safety concerns.",4.5,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.0,0.45,-8.5,3.0729000000000015,27,9,2,0,0,0,50
NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and azo moieties, along with a complex and potentially unstable core structure, which raises significant developability concerns.",4.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.45,-8.8,2.4679,27,10,2,0,0,0,50
NCC(=O)c1cc(-c2ccno2)ccc1-c1ccc2c(c1)OCO2,NCC(=O)c1cc(-c2ccno2)ccc1-c1ccc2c(c1)OCO2,0.55,"The molecule contains a nitro group and a carbonyl adjacent to an aromatic ring, raising concerns about reactivity and potential toxicity, though the overall scaffold shows some drug-like features.",5.5,7.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.0,0.55,-7.5,2.878700000000001,24,6,1,0,0,0,50
Nc1cc(-c2ccccc2Nc2ccon2)ccc1-c1ccc2c(c1)OCO2,Nc1cc(-c2ccccc2Nc2ccon2)ccc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains a nitroso group (N=O) and multiple aromatic rings, which may raise concerns about reactivity, stability, and potential toxicity, though the overall scaffold is not entirely unsuitable for further optimization.",4.5,6.8,-0.06310000000000215,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.236899999999999,0.45,-6.8,5.063100000000002,28,6,2,0,1,0,50
NOC(=O)c1ccc(-c2ccc3c(c2)OCO3)c(-c2nnco2)c1,NOC(=O)c1ccc(-c2ccc3c(c2)OCO3)c(-c2nnco2)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a cyclic carbonate, which may lead to poor stability and safety concerns.",4.5,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.2,0.45,-7.7,2.1628,24,8,1,0,0,0,50
Oc1ccc(-c2ccc3c(c2)OCO3)cc1NNc1cccc2c1OCO2,Oc1ccc(-c2ccc3c(c2)OCO3)cc1NNc1cccc2c1OCO2,0.45,"The molecule contains multiple oxygen-containing heterocycles and a diamine linker, which may contribute to poor solubility and metabolic instability, with potential for reactive intermediates and high synthetic complexity.",4.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.1,0.45,-8.6,3.9556000000000013,27,7,3,0,0,0,50
Nc1cc(-c2cc(-c3nnco3)on2)ccc1-c1ccc2c(c1)OCO2,Nc1cc(-c2cc(-c3nnco3)on2)ccc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitrile oxide, hydroxylamine-like moieties) and a complex scaffold that may lead to poor solubility, metabolic instability, and synthetic challenges.",4.5,6.1,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,9.6,0.45,-6.1,3.3695000000000013,26,8,1,0,1,0,50
c1nnc(NNc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,c1nnc(NNc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,0.35,"The molecule contains multiple reactive nitrogen groups, a nitroso group, and a potentially unstable oxaziridine-like structure, raising concerns about stability, toxicity, and synthetic complexity.",3.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.3,0.35,-8.8,2.954300000000001,27,10,2,0,0,0,50
c1ccc(-c2nnc(-c3nnc(-c4nnco4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(-c3nnc(-c4nnco4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple reactive azide and nitrile groups, which are structural alerts for toxicity and instability, along with a complex scaffold that may hinder oral bioavailability and synthetic tractability.",4.5,8.2,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,11.7,0.45,-8.2,3.2323000000000013,30,11,0,0,0,0,50
NC(c1cccc(-c2ccc3c(c2)OCO3)c1)c1nnco1,NC(c1cccc(-c2ccc3c(c2)OCO3)c1)c1nnco1,0.45,"The molecule contains a nitroso group (nnco) and multiple aromatic rings, raising concerns about reactivity, synthetic complexity, and potential toxicity.",4.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.6,0.45,-8.1,2.5134000000000007,22,6,1,0,0,0,50
c1nnc(NNc2ccc(-c3ccc4c(c3)OCO4)cc2-c2nnco2)o1,c1nnc(NNc2ccc(-c3ccc4c(c3)OCO4)cc2-c2nnco2)o1,0.35,"Molecule contains multiple reactive nitrogen groups, potential toxicophores, and a complex scaffold with poor oral bioavailability and synthetic complexity.",3.5,7.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,0.35,-7.2,2.954300000000001,27,10,2,0,0,0,50
c1ccc(-c2ccc3c(c2)OCO3)c(NNNNc2cccc3c2OCO3)c1,c1ccc(-c2ccc3c(c2)OCO3)c(NNNNc2cccc3c2OCO3)c1,0.2,"Molecule contains multiple reactive azide groups and potential toxicophores, leading to significant developability concerns.",2.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,0.2,-8.0,3.2592000000000008,28,8,4,0,0,0,50
Nc1ccc(N)c(-c2cc3c(c(-c4nnco4)c2)OCO3)c1,Nc1ccc(N)c(-c2cc3c(c(-c4nnco4)c2)OCO3)c1,0.45,"The molecule contains a nitroso group (nnco) and multiple oxygen-containing rings, raising concerns about reactivity, stability, and potential toxicity, though the overall scaffold shows some structural complexity that may allow for optimization.",4.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.9,0.45,-8.4,2.2967000000000004,22,7,2,0,1,0,50
c1ccc(-c2nnco2)c(Oc2cc(-c3nnco3)cc3c2OCO3)c1,c1ccc(-c2nnco2)c(Oc2cc(-c3nnco3)cc3c2OCO3)c1,0.35,"Molecule contains multiple reactive aziridine-like structures and potential electrophilic centers, raising concerns about stability, toxicity, and synthetic complexity.",3.5,7.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.1,0.35,-7.6,3.3076000000000016,26,9,0,0,0,0,50
c1cc(Oc2ccncc2)cc(Oc2ccc3c(c2)OCO3)c1,c1cc(Oc2ccncc2)cc(Oc2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple oxygen-containing functional groups and a complex aromatic system, which may lead to poor solubility and metabolic instability, with potential for reactive intermediates.",4.5,6.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.1,0.45,-6.6,4.3949000000000025,23,5,0,0,0,0,50
c1nnc(-c2nnc(-c3ccc(-c4ccc5c(c4)OCO5)c(-c4nnco4)c3)o2)o1,c1nnc(-c2nnc(-c3ccc(-c4ccc5c(c4)OCO5)c(-c4nnco4)c3)o2)o1,0.3,"The molecule contains multiple reactive azide and nitrile groups, along with a potentially unstable oxirane ring, raising significant concerns about stability, toxicity, and synthetic complexity.",3.0,6.9,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,8.9,0.3,-6.9,3.232300000000002,30,11,0,0,0,0,50
NNc1nnc(-c2ccc(-c3ncccn3)c(-c3ccc4c(c3)OCO4)c2)o1,NNc1nnc(-c2ccc(-c3ncccn3)c(-c3ccc4c(c3)OCO4)c2)o1,0.45,"The molecule contains multiple nitrogen heterocycles and potential reactive groups, raising concerns about stability and toxicity, though its complex scaffold may offer opportunities for target specificity.",4.5,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.5,0.45,-8.0,2.874900000000001,28,9,2,0,0,0,50
Oc1cccc(Cc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)c1,Oc1cccc(Cc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains a nitrile oxide (-c3nnco3) and multiple oxygen-containing rings, raising concerns about reactivity, stability, and potential toxicity, though the overall scaffold shows some structural complexity that may allow for optimization.",4.5,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.4,0.45,-8.9,4.428700000000003,28,6,1,0,0,0,50
NNNc1cc(-c2ccc3c(c2)OCO3)ccc1-c1ccon1,NNNc1cc(-c2ccc3c(c2)OCO3)ccc1-c1ccon1,0.45,"The molecule contains multiple nitrogen atoms and a potentially reactive oxirane ring, raising concerns about stability and toxicity, though the aromatic system may offer some scaffold versatility.",4.5,7.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.4,0.45,-7.9,2.5275000000000007,23,7,3,0,0,0,50
O=C(Nc1cccc2c1OCO2)c1ccc(-c2ccc3c(c2)OCO3)c(-c2nnco2)c1,O=C(Nc1cccc2c1OCO2)c1ccc(-c2ccc3c(c2)OCO3)c(-c2nnco2)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso and epoxide moieties) and exhibits poor physicochemical properties, including high molecular weight and lipophilicity, which raise concerns about oral bioavailability and synthetic tractability.",4.5,3.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.4,0.45,-3.9,4.113300000000002,32,8,1,0,0,0,50
c1cc(-c2ccc(-c3nnco3)c(Oc3ccc4c(c3)OCO4)c2)on1,c1cc(-c2ccc(-c3nnco3)c(Oc3ccc4c(c3)OCO4)c2)on1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a cyclic carbonate, which may lead to poor stability and safety concerns.",4.5,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.2,0.45,-7.7,3.912600000000002,26,8,0,0,0,0,50
c1ccc(-c2ccon2)c(Oc2ccc3c(-c4nnco4)c[nH]c3c2)c1,c1ccc(-c2ccon2)c(Oc2ccc3c(-c4nnco4)c[nH]c3c2)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a hydroxylated aromatic ring, which may compromise stability and safety.",4.5,7.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.9,0.45,-7.4,4.665200000000002,26,6,1,0,0,0,50
c1ccc(-c2ccon2)c(OOc2cccc3c2OCO3)c1,c1ccc(-c2ccon2)c(OOc2cccc3c2OCO3)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., hydroxyls, esters) and a complex, non-planar structure that may hinder oral bioavailability and metabolic stability.",4.5,7.2,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,9.7,0.45,-7.2,3.443100000000001,22,6,0,0,1,1,50
NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and azo moieties, along with a complex and potentially unstable core structure, which raises significant developability concerns.",4.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.45,-8.8,2.4679,27,10,2,0,0,0,50
c1ccc(C(c2ccon2)c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)cc1,c1ccc(C(c2ccon2)c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)cc1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and aziridine moieties, along with a complex scaffold that may lead to poor solubility and metabolic instability.",4.5,7.3,-0.3005000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.499499999999998,0.45,-7.3,5.300500000000003,32,7,0,0,0,0,50
c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,0.35,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and azo moieties, along with a complex heterocyclic structure that may lead to poor solubility, stability, and metabolic liability.",3.5,7.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,0.35,-7.5,2.9543,27,10,2,0,0,0,50
c1nnc(Nc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,c1nnc(Nc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a nitrile, along with a complex heterocyclic core that may raise synthetic and safety concerns.",4.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.45,-8.4,3.2589000000000015,26,9,1,0,0,0,50
NCc1cc(-c2cccc3c2OCO3)ccc1-c1ccc2c(c1)OCO2,NCc1cc(-c2cccc3c2OCO3)ccc1-c1ccc2c(c1)OCO2,0.65,"The molecule contains multiple oxygen-containing heterocycles and amines, which may contribute to some physicochemical liabilities, but no major reactive groups or toxicophores are evident.",6.5,6.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.65,-6.4,3.9367000000000028,26,5,1,0,0,0,50
Nc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,Nc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and aziridine moieties, which raise safety concerns and may impact stability and developability.",4.5,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.4,0.45,-8.9,2.764500000000001,26,9,1,0,0,0,50
c1cc(NNc2ccc(-c3ccc4c(c3)OCO4)cc2-c2nnco2)no1,c1cc(NNc2ccc(-c3ccc4c(c3)OCO4)cc2-c2nnco2)no1,0.35,"Molecule contains multiple reactive or potentially toxic groups (e.g., nitroso, azo, and epoxide-like moieties) and exhibits poor physicochemical properties, including high molecular weight and lipophilicity, which likely hinder oral bioavailability and metabolic stability.",3.5,7.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.8,0.35,-7.3,3.5593000000000012,27,9,2,0,0,0,50
Nc1cc(-c2cccc3c2OCO3)ccc1-c1cc(-c2nnco2)cc2c1OCO2,Nc1cc(-c2cccc3c2OCO3)ccc1-c1cc(-c2nnco2)cc2c1OCO2,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso and epoxide moieties) and exhibits poor physicochemical properties, including high molecular weight and lipophilicity, which raise concerns about oral bioavailability and synthetic tractability.",4.5,7.6,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.1,0.45,-7.6,4.110200000000002,30,8,1,0,1,0,50
CC(Oc1ccon1)C(=O)c1ccc(-c2ccc3c(c2)OCO3)c(N)c1,CC(Oc1ccon1)C(=O)c1ccc(-c2ccc3c(c2)OCO3)c(N)c1,0.45,"The molecule contains a nitroso group and a potentially reactive hydroxyl group, which may introduce toxicity and instability, along with a complex scaffold that could hinder oral bioavailability and synthetic tractability.",4.5,6.9,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.4,0.45,-6.9,3.3027000000000006,26,7,1,0,1,0,50
c1ccc(-c2ccc3c(c2)OCO3)c(Cc2cc(-c3nnco3)cc3c2OCO3)c1,c1ccc(-c2ccc3c(c2)OCO3)c(Cc2cc(-c3nnco3)cc3c2OCO3)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso and oxirane moieties) and exhibits high synthetic complexity, which raises concerns about developability and safety.",4.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.8,0.45,-8.3,4.451800000000002,30,7,0,0,0,0,50
NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(-c2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and azo moieties, along with a complex and potentially unstable core structure, which raises significant developability concerns.",4.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.45,-8.8,2.4679,27,10,2,0,0,0,50
Nc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(N)c2)o1,Nc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(N)c2)o1,0.45,"The molecule contains multiple nitrogen heterocycles and an oxazolidine-like structure, which may raise concerns about metabolic stability and synthetic complexity, though the core scaffold shows some potential for further optimization.",4.5,7.8,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.3,0.45,-7.8,2.2966999999999995,22,7,2,0,1,0,50
NNc1cc2c(c(-c3ccc(-c4nnco4)cc3-c3ccc4c(c3)OCO4)c1)OCO2,NNc1cc2c(c(-c3ccc(-c4nnco4)cc3-c3ccc4c(c3)OCO4)c1)OCO2,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso and oxaziridine-like moieties) and exhibits poor physicochemical properties, including high molecular weight and lipophilicity, which likely hinder oral developability.",4.5,7.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.9,0.45,-7.4,3.813600000000002,31,9,2,0,0,0,50
Nc1ccc(-c2nnc(-c3ccon3)o2)cc1-c1ccc2c(c1)OCO2,Nc1ccc(-c2nnc(-c3ccon3)o2)cc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains a nitrile oxide (nnc(-c3ccon3)o2) and multiple oxygen-containing rings, raising concerns about reactivity, synthetic complexity, and potential toxicity.",4.5,7.4,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.9,0.45,-7.4,3.3695000000000013,26,8,1,0,1,0,50
c1cc(NNc2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnco2)no1,c1cc(NNc2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnco2)no1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including nitroso (nnco) and azo (NN) moieties, which raise concerns about stability, toxicity, and synthetic complexity.",4.5,8.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,0.45,-8.7,3.5593000000000012,27,9,2,0,0,0,50
Oc1ccc(-c2cc(-c3cccc4c3OCO4)no2)cc1O,Oc1ccc(-c2cc(-c3cccc4c3OCO4)no2)cc1O,0.45,"The molecule contains a nitroso group (-NO) and multiple oxygen-containing rings, raising concerns about reactivity, stability, and potential toxicity, though the overall scaffold shows some structural complexity that may allow for optimization.",4.5,7.8,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,11.3,0.45,-7.8,3.1485000000000007,22,6,2,1,0,0,50
O=C(Oc1ccon1)c1ccc(-c2ccno2)cc1NC1CC1,O=C(Oc1ccon1)c1ccc(-c2ccno2)cc1NC1CC1,0.45,"The molecule contains a nitrile group and a nitroso group, which are structural alerts for toxicity and metabolic instability, along with a complex heterocyclic core that may hinder oral bioavailability and synthetic tractability.",4.5,7.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.6,0.45,-7.1,3.123100000000001,23,7,1,0,0,0,50
c1nnc(Cc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,c1nnc(Cc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a furan ring, which may lead to poor stability and safety concerns.",4.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.1,0.45,-8.6,3.1061000000000014,26,8,0,0,0,0,50
c1nnc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,c1nnc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.35,"The molecule contains multiple reactive nitrogen and oxygen groups, potential toxicophores, and a complex scaffold that raises concerns about stability, synthetic complexity, and safety.",3.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.1,0.35,-8.6,2.954300000000001,27,10,2,0,0,0,50
c1nnc(-c2ccc(-c3nnc(-c4nnco4)o3)c(-c3ccc4c(c3)OCO4)c2)o1,c1nnc(-c2ccc(-c3nnc(-c4nnco4)o3)c(-c3ccc4c(c3)OCO4)c2)o1,0.45,"The molecule contains multiple reactive nitrogen-containing heterocycles and potential toxicophores, which raise concerns about stability, synthetic complexity, and safety.",4.5,8.5,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,12.0,0.45,-8.5,3.2323000000000013,30,11,0,0,0,0,50
Oc1ccc(-c2ccccc2-c2ccon2)c(-c2ccon2)c1,Oc1ccc(-c2ccccc2-c2ccon2)c(-c2ccon2)c1,0.45,"The molecule contains multiple epoxide groups (-c2ccon2) which are reactive and may lead to instability, toxicity, and poor drug-likeness.",4.5,7.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.8,0.45,-7.3,4.369200000000002,23,5,1,0,0,0,50
NNc1ccc(-c2cc(-c3nnco3)cc3c2OCO3)c(-c2ccc3c(c2)OCO3)c1,NNc1ccc(-c2cc(-c3nnco3)cc3c2OCO3)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitrile, nitroso, and ether functionalities) and exhibits poor physicochemical properties, including high molecular weight and lipophilicity, which likely hinder oral bioavailability and synthetic tractability.",4.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.5,0.45,0.6,3.8136000000000028,31,9,2,0,0,0,50
Oc1ccc(-c2nnco2)c(-c2nnc(-c3ccc4c(c3)OCO4)o2)c1,Oc1ccc(-c2nnco2)c(-c2nnc(-c3ccc4c(c3)OCO4)o2)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitrile oxides, oxetane rings) and exhibits poor lipophilicity, which raises concerns about oral bioavailability and synthetic tractability.",4.5,7.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0,0.45,-7.5,2.887900000000001,26,9,1,0,0,0,50
Nc1nnc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)o1,Nc1nnc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitrile oxide and multiple oxygen-containing rings, which may lead to poor stability and synthetic complexity.",4.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.1,0.45,-8.6,3.3695000000000013,26,8,1,0,0,0,50
